gene tag	gene_old_tag	gene_start	gene_end	strand	product	closest_match	match_index	match_value	distance	affyLog_8h	affyLog_10h	affyLog_12h	affyLog_14h	affyLog_16h	affyLog_18h	affyLog_20h
SVEN_1764	SMD02970	1968012	1968377	-	putative transcriptional regulatory protein	0				-0.0853713333333328	0.6131619933333319	0.3695155999999997	0.021954895333333724	-0.5524191566666659	-0.6774976199999987	-0.243165993333335
SVEN_1765	SMD02972	1968421	1969635	-	Ferredoxin reductase	0				-0.20089839566666612	0.4710189696666678	-0.6117004233333336	-0.3974882853333339	0.027815005666666615	0.0253100419999992	-0.3643528601666679
SVEN_1766	SMD02974	1969829	1971037	+	Glycine oxidase ThiO	0				0.16419892866666785	0.02150385300000046	0.13185170499999987	-0.007194752333333554	-0.1731676833333342	-0.06177599700000069	-0.043262514666666974
SVEN_1767	SMD02975	1971034	1971234	+	Sulfur carrier protein ThiS	0				0.007696365333334398	0.008927368000001046	0.00805498266666671	0.0019203603333339814	0.1122030813333339	0.1059821843333344	0.16909211866666762
SVEN_1768	SMD02977	1971240	1972034	+	Thiazole biosynthesis protein ThiG	0				-0.03565854900000254	-0.2071891809999995	0.0021294369999989016	-0.012380710000000406	-0.008330961000000414	0.015066457333333005	-0.13460270833333254
SVEN_1769	SMD02978	1972126	1974072	+	Probable serine or threonine-protein kinase pknL	0				0.12743529599999892	-0.022738534333334393	-0.19376907933333332	-0.25043741966666655	0.23089294566666752	-0.17551269066666642	-0.20657262416666633
SVEN_1770	SMD02979	1974079	1974930	+	Endonuclease IV	0				0.16039428300000047	0.05335124099999966	0.20266222899999953	0.03048698233333269	-0.006048192999999813	0.1384744746666673	-0.10325966283333354
SVEN_1771	SMD02981	1975016	1975573	+	hypothetical protein	0				-0.03449088600000039	0.19253546166666613	1.0562797969999993	-0.0809978960000004	0.48130767666666685	0.23937768300000073	-0.13735510783333282
SVEN_1772	SMD02982	1975614	1976267	-	Sulfite oxidase and related enzymes	0				0.26419881233333253	1.2479902943333343	0.1934417056666673	-0.6126685210000016	-0.04913686433333453	-0.5436460729999997	-0.4176235523333327
SVEN_1773	SMD02985	1976437	1976913	+	putative bacterioferritin	0				-0.7184295223333335	0.25223468066666666	-1.067118613999999	-1.1417260983333328	-1.0500405776666657	-0.4584806539999988	-0.8458989170000013
SVEN_1774	SMD02986	1976924	1977163	-	hypothetical protein	0				-0.6996199420000009	-0.33525609700000025	0.7931232853333334	0.38759298366666695	-0.3264948236666676	-0.39883430666666797	0.8659664016666664
SVEN_1775	SMD02989	1977288	1977554	+	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II	0				0.31470638066666545	0.9127801326666667	0.7516261893333329	-0.0026643306666667144	0.008295950666665775	-0.7402300763333329	-0.4809667793333361
SVEN_1776	SMD02988	1977583	1979025	-	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II	0				0.20585123466666744	0.5155726560000016	0.21542425566666878	-0.29894425999999985	0.053523382999999924	-0.0641227623333318	-0.21647687466666632
SVEN_1777	SMD02992	1979034	1981925	+	N-acetylmuramoyl-L-alanine amidase	0				-1.4408599413333336	0.8679364909999991	0.6682244623333347	-0.021147237666666818	0.04358077733333321	-0.005281638333333838	-2.0385076164999996
SVEN_1778	SMD02993	1982706	1984577	+	2-Amino-2-deoxy-isochorismate synthase	0				-0.047532860000000454	0.2549861579999986	0.6692490683333325	0.001663444999999264	0.18269215900000013	0.1383753463333317	-0.08194188533333335
SVEN_1779	SMD02994	1984605	1985603	-	D-lactate dehydrogenase	0				-0.13567027966666778	0.00019307633333198737	-0.056583867333332094	-0.14316156933333346	-0.5287437993333324	-0.44897380899999995	-0.2543311506666672
SVEN_1780	SMD02995	1985675	1986346	-	putative two-component system response regulator	0				-0.16804282366666712	0.1999318316666674	0.33720546166666665	-0.08178976566666574	0.0072339896666662185	-0.20218230966666528	-0.2974726546666657
SVEN_1781	SMD02996	1986343	1987566	-	putative two-component system sensor kinase	0				-0.3476444753333334	0.2911602670000004	0.17736185233333224	0.03927108366666676	-0.1705011963333316	0.017374149333333477	-0.289385452166667
SVEN_1782	SMD02998	1987603	1988334	-	1-acyl-sn-glycerol-3-phosphate acyltransferase	0				-0.42281135133333336	0.5275238136666669	0.10927939466666814	-0.45630867299999966	-0.33270756766666665	-0.18636699633333365	-1.158000744833334
SVEN_1783	SMD03000	1988629	1989318	+	putative esterase or lipase	0				-0.20914113566666614	0.2456793460000002	0.18859406166666481	-0.13489211833333137	0.02158504833333197	0.13043220166666547	-0.008157315833332568
SVEN_1784	SMD03001	1989311	1989982	+	putative membrane protein	0				-0.25130942766666564	-0.13677317266666833	-0.16524844000000094	0.17866317533333387	0.1666775376666667	0.21360607133333254	-0.14844280933333387
SVEN_1785	SMD03002	1990057	1990803	-	hypothetical protein	0				-0.31571879133333436	-0.00776447733333363	-0.13013307300000054	-0.5210334736666669	-0.24073104833333225	0.0007020303333327149	-0.23625798949999943
SVEN_1786	SMD03003	1990876	1991817	-	Glucokinase	0				0.07058448766666814	0.8728177246666675	0.29519983166666464	-0.2455448693333313	0.012676009666666488	-0.019568436666666855	-0.42242133816666794
SVEN_1787	SMD03005	1991884	1992369	-	hypothetical protein	0				0.19727304933333478	0.3736018613333343	-0.06552596066666716	0.23845668566666767	0.19171824866666753	0.139659884666667	0.4964859070000003
SVEN_1788	SMD03006	1992413	1993543	-	Arsenical pump-driving ATPase	0				-0.09020383900000084	0.30417845633333407	0.08666055700000008	0.06592906733333326	0.19853188666666632	0.16124242966666724	-0.024555097999999553
SVEN_1789	SMD03008	1993575	1994012	-	hypothetical protein	0				-0.2366566766666658	0.5956929823333361	0.16808980333333245	0.04939524366666603	-0.13965169766666818	0.017204506666667285	-0.14222112583333413
SVEN_1790	SMD03009	1994104	1994871	-	hypothetical protein	0				-0.1890409163333331	-0.17559889533333362	-0.1326413313333319	0.13590259499999924	-0.009877159333331775	0.09477929833333576	-0.1960450610000013
SVEN_1791	SMD03012	1995127	1996923	+	Long-chain-fatty-acid--CoA ligase	0				-0.9163200763333332	0.8181258699999994	0.7573776883333343	-0.05984691933333419	-0.042698606333333444	-0.0005199923333325529	-0.8385379463333322
SVEN_1792	SMD03013	1997010	1998182	-	Glycosyl transferase%2C group 1	0				-0.5159530373333325	0.4773807416666669	-0.1783446039999994	-0.6088012986666671	-0.4100258050000001	-0.2804273653333338	-0.7784674313333335
SVEN_1793	SMD03016	1998240	1999514	+	putative integral membrane protein	0				-0.3064924840000005	-0.24316668933333307	0.4318111259999995	-0.011051539999999527	-0.11288735133333372	-0.08933028166666546	-0.5978853880000008
SVEN_1794	SMD03015	1999475	2000803	-	hypothetical protein	0				0.020187059666667118	0.0734314980000006	0.046365418666667324	-0.08910555699999989	-0.09937465933333378	0.0553755796666664	-0.0231349114999988
SVEN_1795	SMD03018	2000916	2001446	+	Transcriptional regulator%2C PadR family	0				0.08973465966666616	0.1136995840000008	-0.1008390609999994	0.048718208333333735	-0.020360987999999303	-0.14398001499999857	-0.12764895716666658
SVEN_1796	SMD03017	2001443	2002669	-	hypothetical protein	0				0.17528642933333316	0.1410328793333342	-0.25030799200000065	-0.4161778983333324	-0.47743721933333383	-0.3009628493333336	-0.10448987866666748
SVEN_1797	SMD03019	2002718	2003728	-	putative secreted protein	0				0.19191439299999935	0.07600416033333346	-0.23574544833333455	-1.3536112853333337	-0.43080863533333336	0.23963291733333314	0.8138651513333333
SVEN_1798	SMD03020	2003921	2004970	-	NLP or P60 family protein	0				-1.1144284470000017	-0.28052014000000014	0.20420000166666696	-1.1622082956666677	-0.7259609430000005	-0.26139544866666586	-2.047077925
SVEN_1799	SMD03022	2005229	2006593	-	hypothetical protein	1	163	10.6237	116	-0.03026645266666783	0.09852293433333248	0.16474353699999966	0.052960890666666316	0.0921928706666657	0.030589315000000283	-0.398990861833334
SVEN_1800	SMD03023.2	2006627	2006869	-	SC6G10.11c%2C len: 79aa	0				-0.5032058266666688	-0.40576372066666444	-0.1954421763333336	0.6537406069999996	0.6338229589999997	-0.09366431066666614	-0.2053953633333343
SVEN_1801	SMD03023	2007027	2007770	+	putative integral membrane protein	0				0.02267791600000102	-0.07745499866666705	-0.2866164136666667	-0.4011720753333332	-0.41801176666666606	-0.029220071000001013	0.026532237999999708
SVEN_1802	SMD03024	2007767	2008048	+	Transcriptional regulator%2C AsnC family	0				0.25964119166666677	-0.2636857483333337	-0.27364152933333585	-0.10953474666666807	-0.29775728999999984	-0.07547642333333293	-0.17923975666666792
SVEN_1803	SMD03025	2008212	2009633	-	Cysteine desulfurase	0				-0.04433993799999847	-0.11487362033333426	0.3244412189999988	-0.06537029700000119	-0.1740641269999994	-0.4414094859999995	-0.12270120549999941
SVEN_1804	SMD03028	2010084	2011148	-	Anthranilate phosphoribosyltransferase	0				0.4720183336666679	0.12463819733333104	0.0793256729999996	0.25180622666666963	-0.0846578513333327	-0.044615367666665406	0.1065975753333337
SVEN_1805	SMD03029	2011304	2012926	-	Ubiquinol--cytochrome c reductase%2C cytochrome B subunit	0				-0.6890006900000003	1.527552703333333	-0.0007661499999986887	-1.1537149270000011	-0.29276491333333254	-0.20509828333333147	-1.631239144666667
SVEN_1806	SMD03031	2012923	2013975	-	Ubiquinol-cytochrome C reductase iron-sulfur subunit	0				-0.3361942066666668	1.500689826666667	0.3018708633333329	-1.0643994276666646	-0.31217698666666394	-0.5222171100000015	-0.7930898500000012
SVEN_1807	SMD03032	2013972	2014781	-	ubiquinol cytochrome C oxidoreductase%2C cytochrome C1 subunit	0				-0.3150583266666658	1.5298912599999994	0.1657189333333342	-1.1270868833333338	-0.21580040333333272	-0.27399357	-0.8896814333333349
SVEN_1808	SMD03035	2014856	2015476	-	Cytochrome c oxidase polypeptide III	0				-0.5669925799999973	1.2426113799999996	0.11912530666666754	-1.389066507999999	-0.517450676666666	-0.5828993003333309	-1.7863970710000014
SVEN_1809	SMD03037	2015679	2016080	+	putative two-component system response regulator	0				0.029165680333333555	-0.0416823106666655	-0.2295834929999998	0.030606813666667065	-0.3060139726666655	-0.02631547333333195	0.4658952238333356
SVEN_1810	SMD03038	2016218	2017474	-	putative secreted protein	0				-0.05941168966666588	0.046702266666667214	-0.1148773839999997	0.22675905600000235	-1.1479470806666665	-1.4285286986666677	0.18660355849999988
SVEN_1811	SMD03040	2017535	2017891	+	probable iron binding protein of the HesB_IscA_SufA family	0				0.10479946799999951	-0.2786461366666657	-0.07188891566666733	0.5296257086666696	0.15625569933333416	0.0345119966666676	0.34731460816666626
SVEN_1812	SMD03039	2017884	2019599	-	Cytochrome c oxidase polypeptide I	0				-0.5538905199999995	1.4050303199999998	0.22345961666666625	-0.2079757400000002	0.010117776666668021	-0.39456975333333233	-0.8385475583333335
SVEN_1813	SMD03041	2019596	2020561	-	Cytochrome c oxidase polypeptide II	0				-0.5076681966666658	0.5973191866666667	-0.20983271666666425	-0.39315869666666714	-0.07886038333333367	-0.5053877266666689	-1.151302826666667
SVEN_1814	SMD03044.2	2020660	2020839	-	hypothetical protein	0										
SVEN_1815	SMD03044	2020925	2022388	+	Cysteine desulfurase	0				0.06393272000000039	0.22503978700000005	0.1195465803333331	0.10296924666666651	0.04386791533333412	-0.04749256366666632	0.1781698683333337
SVEN_1816	SMD03045	2022580	2023554	-	putative Adenosine kinase	0				-0.2631978193333335	0.2947299240000003	0.06935441566666967	-0.11401475466666611	-0.11064910433333175	-0.051704771333334065	-0.11530473633333393
SVEN_1817	SMD03047	2023684	2023890	+	hypothetical protein	0				-0.0945426206666653	-0.29283901700000037	0.01580240533333299	0.7205066149999997	-0.9836430016666666	-0.6145297843333317	0.07179573516666604
SVEN_1818	SMD03049	2023953	2025458	+	large membrane protein	0				0.14770146066666534	-0.21941610033333347	0.02230936700000008	0.01791349600000114	-0.1412727846666666	-0.0471855003333328	0.03004695450000039
SVEN_1819	SMD03050	2025574	2025930	-	probable iron binding protein of the HesB_IscA_SufA family	0										
SVEN_1820	SMD03052	2026193	2027389	+	Quinolinate synthetase	0				0.4791026473333311	-0.7394071663333328	0.037352346666665426	-0.030635058999997966	0.3600117796666673	0.37604520200000024	-0.4537934811666666
SVEN_1821	SMD03053	2027464	2030592	-	RND multidrug efflux transporter%3B Acriflavin resistance protein	0				-0.14346546999999976	0.07136048033333253	0.3078089980000005	-0.17697911866666693	0.10098665433333309	-0.05683841433333381	-0.25768942033333353
SVEN_1822	SMD03054	2030780	2031469	-	DNA-binding response regulator%2C LuxR family	0				-0.08196965499999909	-0.025392907999999714	0.038348980999998616	0.013633711666666493	0.04870576566666518	-0.0988346156666653	-0.11435874649999977
SVEN_1823	SMD03056	2031466	2032755	-	two-component system sensor kinase	0				0.09409306766666603	-0.10131721999999854	0.07106339233333436	-0.19365455700000211	-0.05770687966666621	0.043149525000000466	0.1035551251666682
SVEN_1824	SMD03058	2032816	2033094	-	hypothetical protein	0				-0.06665693500000103	-0.2941618273333333	-0.32215472233333386	0.08976089733333303	0.16725032700000142	-0.018681223666664692	0.280650334333334
SVEN_1825	SMD03059	2033137	2033940	-	Phage shock protein A (IM30)%2C suppresses sigma54-dependent transcription	0				0.1855440003333353	-0.14019829833333475	-0.39486128433333434	-0.004059187999999381	0.030820510333334994	-0.09341813333333349	-0.08197801150000039
SVEN_1826	SMD03062	2034213	2034818	+	possible alpha-ribazole-5-phosphate phosphatase	0				0.03816541866666512	1.1016482539999988	0.525463687666667	-0.02078052566666777	0.3421008846666691	0.018455324000001383	-0.5291778768333337
SVEN_1827	SMD03063	2034884	2035660	+	putative methyltransferase	0				-0.7158686173333333	0.9413113373333344	0.18740802099999954	-0.09709391966666736	-0.039127466333334304	-0.06630438999999999	-1.2931968513333336
SVEN_1828	SMD03064	2035789	2036865	+	secreted protease	0				-0.214348792	-0.09670897833333303	-0.050519765666665606	-0.24642934299999908	-1.067048796	-0.9227803616666659	-0.13388529699999907
SVEN_1829	SMD03065	2036924	2037130	-	hypothetical protein	0										
SVEN_1830	SMD03068	2037222	2038424	+	Adenosylcobinamide-phosphateguanylyltransferase	0				0.05398210833333472	0.2691046506666659	-0.07263496833333338	0.14260883166666716	-0.25141547166666633	-0.4398913059999998	-0.3940753361666669
SVEN_1831	SMD03069	2038481	2039575	+	Nicotinate-nucleotide--dimethylbenzimidazolephosphoribosyltransferase	0				0.15752974133333364	0.22147861266666613	0.05028758300000025	0.11420930300000087	0.008206531999999989	-0.021228565000000366	0.09448375383333296
SVEN_1832	SMD03070	2039687	2041465	+	putative membrane protein found fused to lysyl-tRNA synthetase protein	0				0.05186463699999955	-0.08777061600000025	-1.0318647363333335	-0.7642759886666672	-0.7084965299999988	-0.35626857766666564	-0.17940231049999955
SVEN_1833	SMD03072	2041462	2042187	+	integral membrane protein	0				0.10409669999999949	0.0017224493333332092	-0.12159506500000017	-0.08405963333333322	-0.10317959133333243	0.09346783966666727	0.14549128083333418
SVEN_1834	SMD03071	2042127	2042891	-	putative integral membrane protein	0				0.12202266533333361	-0.05245062866666661	-0.16313918166666586	-0.16879845533333437	-0.34162591666666753	-0.2135137329999992	0.008415018500000038
SVEN_1835	SMD03073	2042917	2043723	+	Cobalamin synthase	0				-0.16131739366666764	-0.07606080799999848	0.008801477333334695	-0.040495428333333194	0.039097799666667044	-0.007402693666666238	0.09952950899999902
SVEN_1836	SMD03074	2043749	2044549	-	endo alpha-1%2C4 polygalactosaminidase	0				0.14227661133333402	-0.9727915566666656	-0.9313387919999991	0.4639558180000005	0.6303531433333323	0.46939275999999985	0.8385329581666667
SVEN_1837	SMD03076	2044546	2045163	-	hypothetical protein	0				0.0944453480000007	-0.8843362830000014	-0.38577031600000034	0.024894021999999794	0.29153569566666704	0.14526557899999837	0.01808077050000101
SVEN_1838	SMD03078	2045176	2046705	-	hypothetical protein	0				0.04314602500000131	-2.5437655366666663	-1.2703827633333322	0.32968092666666493	0.7209421880000004	0.4623271743333337	0.8956349944999982
SVEN_1839	SMD03079	2046702	2048258	-	Glycosyltransferase	0				-0.18894563999999914	-3.9310642190000005	-1.6844001106666662	-0.09503325999999923	0.7360228433333358	0.38844966999999997	1.565343567666666
SVEN_1840	SMD03081	2048285	2050369	-	hypothetical protein	0				-0.26084117966666476	-3.566150151333334	-1.3704585543333332	-0.07891625999999796	0.6591149566666665	0.5436967966666657	2.0000110768333332
SVEN_1841	SMD03083	2050687	2052195	+	Cytosol aminopeptidase PepA	0				-0.23568765000000091	0.8323130299999999	-0.48221505000000064	-0.5417085136666646	-0.062140922999999404	-0.157800752	-1.4564181850000004
SVEN_1842	SMD03084	2052438	2053943	+	Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase	0				-0.5691535466666675	0.306336700000001	-0.14658262333333205	0.0929218299999981	-0.1327549500000007	-0.4533161099999994	-1.4401899599999997
SVEN_1843	SMD03086	2054006	2055796	+	Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex	0				-0.6463058653333338	0.8482619143333316	0.10867780666666782	0.2020338913333326	0.2604182373333348	-0.3631421589999988	-0.8988967368333345
