gene	product	Total_all	8h_all	10h_all	12h_all	14h_all	16h_all	18h_all	20h_all	Total_fimo	8h_fimo	10h_fimo	12h_fimo	14h_fimo	16h_fimo	18h_fimo	20h_fimo	Total_pred	8h_pred	10h_pred	12h_pred	14h_pred	16h_pred	18h_pred	20h_pred	Total_chip	8h_chip	10h_chip	12h_chip	14h_chip	16h_chip	18h_chip	20h_chip
"SVEN_6457"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1
"SVEN_4276"	"NADH-ubiquinone oxidoreductase chain L"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_1374"	"putative integral membrane protein"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0894"	"Nitrilotriacetate monooxygenase component B"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_7230"	"Transcription regulator"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5571"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0
"SVEN_2231"	"Long-chain-fatty-acid--CoA ligase"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3900"	"Phosphate ABC transporter%2C periplasmic phosphate-binding protein PstS"	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5769"	"hypothetical protein"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2303"	"hypothetical protein"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2983"	"hypothetical protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_2715"	"putative transcriptional regulator"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0
"SVEN_4412"	"LSU ribosomal protein L13p"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_1016"	"Transcriptional regulator%2C AsnC family"	3	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1730"	"putative DNA-binding protein"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0303"	"hypothetical protein"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1843"	"Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex"	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1262"	"Magnesium and cobalt transport protein CorA"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3836"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2735"	"ABC alpha-glucoside transporter%2C inner membrane subunit AglF"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1657"	"Probable enoyl-CoA hydratase EchA20"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_6874"	"hypothetical protein"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5021"	"ATP synthase B chain"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5489"	"Transcriptional regulator%2C TetR family"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3171"	"hypothetical protein"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0073"	"Transcriptional regulator%2C GntR family"	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4393"	"SSU ribosomal protein S8p"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_0836"	"Transcriptional regulator%2C TetR family"	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3057"	"RNA polymerase principal sigma factor HrdD"	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	1	0
"SVEN_3256"	"Cell division protein FtsH"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_6303"	"Methylsuccinyl-CoA dehydrogenase%2C predicted by"	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_7427"	"Transcriptional regulator%2C TetR family"	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_0962"	"Glycine dehydrogenase"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5146"	"Aminomethyltransferase (glycine cleavage system T protein)"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7046"	"hypothetical protein"	3	0	0	0	0	2	0	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_5595"	"hypothetical protein"	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2642"	"probable membrane protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3606"	"Leucine-responsive regulatory protein%2C regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4366"	"hypothetical protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4414"	"Phosphoglucosamine mutase"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5114"	"putative lipoprotein"	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
"SVEN_4881"	"transcriptional regulator%2C LuxR family"	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4711"	"hypothetical protein"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0226"	"L-2%2C4-diaminobutyric acid acetyltransferase"	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0
"SVEN_3058"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_0339"	"CAIB or BAIF family protein"	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"SVEN_6470"	"sensor histidine kinase"	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0
"SVEN_0711"	"hypothetical protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4190"	"hypothetical protein"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0081"	"D-3-phosphoglycerate dehydrogenase"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4645"	"putative small membrane protein"	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3797"	"hypothetical protein"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1212"	"Transcriptional regulator%2C LysR family"	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1597"	"Tellurium resistance protein TerD"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1535"	"Tellurium resistance protein TerD"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_5719"	"hypothetical protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_2415"	"superoxide dismutase"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1185"	"3-hydroxybutyryl-CoA dehydrogenase %3B 3-hydroxyacyl-CoA dehydrogenase"	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4151"	"Transcriptional regulator%2C MarR family"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0162"	"Transcriptional regulator%2C TetR family"	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0
"SVEN_5763"	"hypothetical protein"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2505"	"hypothetical protein"	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_5827"	"two-component regulator"	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_7305"	"MoxR ATPases"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4289"	"hypothetical protein"	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4727"	"hypothetical protein"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3819"	"hypothetical protein"	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
"SVEN_3082"	"sodium-solute symporter%2C putative"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5652"	"hypothetical protein"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1
"SVEN_5540"	"putative membrane protein"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0432"	"Universal stress protein family"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3725"	"putative ABC transporter ATP-binding protein"	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4346"	"DNA-directed RNA polymerase beta subunit"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4914"	"cAMP-binding proteins"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0170"	"Long-chain-fatty-acid--CoA ligase"	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7353"	"hypothetical protein"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6291"	"Glycine betaine transporter OpuD"	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4361"	"Collagen triple helix repeat"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5385"	"SSU ribosomal protein S15p"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_1963"	"putative bicyclomycin resistance protein"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4494"	"integral membrane protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1593"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0
"SVEN_6050"	"hypothetical protein"	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1826"	"possible alpha-ribazole-5-phosphate phosphatase"	3	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0638"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4128"	"putative ATP-dependent DNA helicase"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5271"	"hypothetical protein"	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0
"SVEN_3235"	"L-allo-threonine aldolase"	3	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1
"SVEN_0610"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_0462"	"ATP-dependent RNA helicase"	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0
"SVEN_4150"	"hypothetical protein"	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4760"	"Dipeptide transport system permease protein DppB"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4818"	"putative hydrolase"	3	0	0	1	0	2	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3659"	"Inner membrane protein translocase component YidC%2C long form"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_7326"	"Phospholipase C"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1458"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2358"	"Phosphoglycerate mutase family"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6394"	"ATP-dependent DNA ligase LigC"	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4111"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4661"	"hypothetical protein"	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5745"	"putative phospholipase protein"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5794"	"hypothetical protein"	3	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1637"	"Branched-chain amino acid transport ATP-binding protein LivG"	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3121"	"putative membrane protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0235"	"putative secreted protein"	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1
"SVEN_6737"	"Maltose or maltodextrin ABC transporter%2C permease protein MalF"	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0630"	"secreted protein"	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4568"	"Adenosine deaminase"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2020"	"6-phosphogluconate dehydrogenase_"	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4329"	"posible acyl dehydratase"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_0034"	"hypothetical protein"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4265"	"NADH ubiquinone oxidoreductase chain A"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_3397"	"hypothetical protein"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4210"	"hydrolase"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4231"	"putative cyclohex-1-ene-1-carboxylate:CoA ligase"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0306"	"Beta-lactamase (Cephalosporinase)"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4222"	"hypothetical protein"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0
"SVEN_5272"	"Chromosome partition protein smc"	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	1
"SVEN_5132"	"hypothetical protein"	3	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_6919"	"Alpha-glucosides-binding periplasmic protein AglE precursor"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5257"	"LSU ribosomal protein L28p"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_0642"	"hypothetical protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3210"	"DNA repair protein RadA"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1
"SVEN_1778"	"2-Amino-2-deoxy-isochorismate synthase"	3	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1920"	"TraB protein"	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_4901"	"Glucosamine-6-phosphate deaminase"	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4274"	"NADH-ubiquinone oxidoreductase chain J"	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0408"	"ATPase component CbiO of energizing module of cobalt ECF transporter"	3	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_0625"	"putative secreted sugar binding protein"	3	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
"SVEN_4371"	"SSU ribosomal protein S12p"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_6700"	"hypothetical protein"	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_0985"	"D-alanyl-D-alanine dipeptidase"	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_4769"	"Oligopeptide transport ATP-binding protein OppF"	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4766"	"Oligopeptide transport system permease protein OppB"	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4917"	"Dihydrofolate reductase"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2253"	"Lipid A export ATP-binding or permease protein MsbA"	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1190"	"Phenylalanyl-tRNA synthetase alpha chain"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6308"	"Transcriptional regulator%2C TetR family"	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2752"	"Ribosomal subunit interface protein"	3	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1469"	"hypothetical protein"	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4672"	"Aminopeptidase Y (Arg%2C Lys%2C Leu preference)"	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2296"	"hypothetical protein"	3	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5511"	"Topoisomerase IV subunit A"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5758"	"Transcriptional regulator%2C TetR family"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6001"	"hypothetical protein"	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5275"	"Cytosine or purine or uracil or thiamine or allantoin permease family protein"	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3691"	"Beta-lactamase"	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1106"	"SSU ribosomal protein S4p"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_5525"	"putative glycosyltransferase"	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
"SVEN_7395"	"hypothetical protein"	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	1
"SVEN_5739"	"hypothetical protein"	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4178"	"hypothetical protein"	3	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1407"	"Alanine dehydrogenase"	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0
